,DD,HD,Variant,Position,Binding_Energy
17579,0.125,0.57,3,27,-226.73
17580,0.125,0.57,3,28,-248.83
17581,0.125,0.57,3,29,-359.59
17582,0.125,0.57,3,30,-14.91
17583,0.125,0.57,3,31,-303.11
17584,0.125,0.57,3,32,77.59
17585,0.125,0.57,3,33,-269.66
17586,0.125,0.57,3,34,-224.88
17587,0.125,0.57,3,35,-271.64
17588,0.125,0.57,3,36,-290.06
17589,0.125,0.57,3,37,-288.6
17590,0.125,0.57,3,38,-304.68
17591,0.125,0.57,3,39,-322.68
17592,0.125,0.57,3,40,-252.88
17593,0.125,0.57,3,41,-264.46
17594,0.125,0.57,3,42,-288.09
17595,0.125,0.57,3,43,-123.11
17596,0.125,0.57,3,44,-239.89
17597,0.125,0.57,3,45,-288.5
17598,0.125,0.57,4,1,-451.23
17599,0.125,0.57,4,2,-295.57
17600,0.125,0.57,4,3,-353.01
17601,0.125,0.57,4,4,-572.66
17602,0.125,0.57,4,5,-187.45
17603,0.125,0.57,4,6,-276.64
17604,0.125,0.57,4,7,-376.44
17605,0.125,0.57,4,8,-256.76
17606,0.125,0.57,4,9,-239.11
17607,0.125,0.57,4,10,-399.16
17608,0.125,0.57,4,11,-467.2
17609,0.125,0.57,4,12,-233.84
17610,0.125,0.57,4,13,-266.01
17611,0.125,0.57,4,14,-270.08
17612,0.125,0.57,4,15,-235.43
17613,0.125,0.57,4,16,-271.47
17614,0.125,0.57,4,17,-215.31
17615,0.125,0.57,4,18,-219.69
17616,0.125,0.57,4,19,-278.37
17617,0.125,0.57,4,20,-306.72
17618,0.125,0.57,4,21,-372.12
17619,0.125,0.57,4,22,-244.69
17620,0.125,0.57,4,23,-278.16
17621,0.125,0.57,4,24,-246.86
17622,0.125,0.57,4,25,-267.57
17623,0.125,0.57,4,26,-447.2
17624,0.125,0.57,4,27,-352.64
17625,0.125,0.57,4,28,-228.92
17626,0.125,0.57,4,29,-179.17
17627,0.125,0.57,4,30,-107.1
17628,0.125,0.57,4,31,-106.48
17629,0.125,0.57,4,32,-148.03
17630,0.125,0.57,4,33,-362.09
17631,0.125,0.57,4,34,-350.03
17632,0.125,0.57,4,35,-277.05
17633,0.125,0.57,4,36,-282.52
17634,0.125,0.57,4,37,-290.73
17635,0.125,0.57,4,38,-311.27
17636,0.125,0.57,4,39,-312.82
17637,0.125,0.57,4,40,-332.11
17638,0.125,0.57,4,41,-180.46
17639,0.125,0.57,4,42,-255.58
17640,0.125,0.57,4,43,-385.27
17641,0.125,0.57,4,44,-153.85
17642,0.125,0.57,4,45,-189.26
17643,0.125,0.57,5,1,-512.1
17644,0.125,0.57,5,2,-236.59
17645,0.125,0.57,5,3,-302.99
17646,0.125,0.57,5,4,-259.59
17647,0.125,0.57,5,5,-289.28
17648,0.125,0.57,5,6,-269.79
17649,0.125,0.57,5,7,-323.51
17650,0.125,0.57,5,8,-431.15
17651,0.125,0.57,5,9,-422.22
17652,0.125,0.57,5,10,-309.52
17653,0.125,0.57,5,11,-401.04
17654,0.125,0.57,5,12,-294.47
17655,0.125,0.57,5,13,-236.42
17656,0.125,0.57,5,14,-246.06
17657,0.125,0.57,5,15,-173.77
17658,0.125,0.57,5,16,-317.11
17659,0.125,0.57,5,17,-143.88
17660,0.125,0.57,5,18,-254.73
17661,0.125,0.57,5,19,-303.42
17662,0.125,0.57,5,20,-394.37
17663,0.125,0.57,5,21,-383.47
17664,0.125,0.57,5,22,-311.79
17665,0.125,0.57,5,23,-371.95
17666,0.125,0.57,5,24,-309.4
17667,0.125,0.57,5,25,-271.11
17668,0.125,0.57,5,26,-290.83
17669,0.125,0.57,5,27,-346.25
17670,0.125,0.57,5,28,-255.38
17671,0.125,0.57,5,29,-340.42
17672,0.125,0.57,5,30,-281.82
17673,0.125,0.57,5,31,-171.75
17674,0.125,0.57,5,32,-273.7
17675,0.125,0.57,5,33,-341.56
17676,0.125,0.57,5,34,-171.28
17677,0.125,0.57,5,35,-251.82
17678,0.125,0.57,5,36,-313.59
17679,0.125,0.57,5,37,-140.43
17680,0.125,0.57,5,38,-186.23
17681,0.125,0.57,5,39,-340.88
17682,0.25,0.57,1,1,-344.49
17683,0.25,0.57,1,2,-226.97
17684,0.25,0.57,1,3,-363.82
17685,0.25,0.57,1,4,-205.14
17686,0.25,0.57,1,5,-211.55
17687,0.25,0.57,1,6,-245.21
17688,0.25,0.57,1,7,-231.29
17689,0.25,0.57,1,8,-311.01
17690,0.25,0.57,1,9,-427.26
17691,0.25,0.57,1,10,-286.04
17692,0.25,0.57,1,11,-346.07
17693,0.25,0.57,1,12,-342.6
17694,0.25,0.57,1,13,-255.41
17695,0.25,0.57,1,14,-211.61
17696,0.25,0.57,1,15,-291.67
17697,0.25,0.57,1,16,-206.68
17698,0.25,0.57,1,17,-302.51
17699,0.25,0.57,1,18,-374.08
17700,0.25,0.57,1,19,-358.99
17701,0.25,0.57,1,20,-293.23
17702,0.25,0.57,1,21,-310.44
17703,0.25,0.57,1,22,-326.92
17704,0.25,0.57,1,23,-188.26
17705,0.25,0.57,1,24,-367.69
17706,0.25,0.57,1,25,-252.06
17707,0.25,0.57,1,26,-312.71
17708,0.25,0.57,1,27,-225.77
17709,0.25,0.57,1,28,-217.16
17710,0.25,0.57,1,29,-300.15
17711,0.25,0.57,1,30,-424.87
17712,0.25,0.57,1,31,-221.05
17713,0.25,0.57,1,32,-191.78
17714,0.25,0.57,1,33,-160.96
17715,0.25,0.57,1,34,-278.36
17716,0.25,0.57,1,35,-246.74
17717,0.25,0.57,1,36,-157.18
17718,0.25,0.57,1,37,-299.35
17719,0.25,0.57,1,38,-136.59
17720,0.25,0.57,1,39,-248.87
17721,0.25,0.57,1,40,-402.2
17722,0.25,0.57,2,1,-306.01
17723,0.25,0.57,2,2,-483.1
17724,0.25,0.57,2,3,-244.51
17725,0.25,0.57,2,4,-374.72
17726,0.25,0.57,2,5,-348.44
17727,0.25,0.57,2,6,-223.92
17728,0.25,0.57,2,7,-226.86
17729,0.25,0.57,2,8,-269.04
17730,0.25,0.57,2,9,-287.31
17731,0.25,0.57,2,10,-324.58
17732,0.25,0.57,2,11,-384.17
17733,0.25,0.57,2,12,-322.19
17734,0.25,0.57,2,13,-366.38
17735,0.25,0.57,2,14,-202.6
17736,0.25,0.57,2,15,-222.68
17737,0.25,0.57,2,16,-334.52
17738,0.25,0.57,2,17,-409.04
17739,0.25,0.57,2,18,-483.21
17740,0.25,0.57,2,19,-325.85
17741,0.25,0.57,2,20,-92.75
17742,0.25,0.57,2,21,-294.67
17743,0.25,0.57,2,22,-373.43
17744,0.25,0.57,2,23,-250.12
17745,0.25,0.57,2,24,-337.48
17746,0.25,0.57,2,25,-247.81
17747,0.25,0.57,2,26,-165.44
17748,0.25,0.57,2,27,-301.87
17749,0.25,0.57,2,28,-383.44
17750,0.25,0.57,2,29,-230.85
17751,0.25,0.57,2,30,-214.55
17752,0.25,0.57,2,31,-386.98
17753,0.25,0.57,2,32,-410.73
17754,0.25,0.57,2,33,-364.33
17755,0.25,0.57,2,34,-256.42
17756,0.25,0.57,2,35,-250.4
17757,0.25,0.57,2,36,-257.87
17758,0.25,0.57,2,37,-157.66
17759,0.25,0.57,3,1,-81.38
17760,0.25,0.57,3,2,-116.17
17761,0.25,0.57,3,3,-262.21
17762,0.25,0.57,3,4,-270.39
17763,0.25,0.57,3,5,-304.9
17764,0.25,0.57,3,6,-478.82
17765,0.25,0.57,3,7,-358.64
17766,0.25,0.57,3,8,-160.74
17767,0.25,0.57,3,9,-337.17
17768,0.25,0.57,3,10,-231.23
17769,0.25,0.57,3,11,-300.82
17770,0.25,0.57,3,12,-90.16
17771,0.25,0.57,3,13,-306.07
17772,0.25,0.57,3,14,-328.89
17773,0.25,0.57,3,15,-143.5
17774,0.25,0.57,3,16,-168.3
17775,0.25,0.57,3,17,-124.1
17776,0.25,0.57,3,18,-290.27
17777,0.25,0.57,3,19,-269.18
17778,0.25,0.57,3,20,-378.13
17779,0.25,0.57,3,21,-249.83
17780,0.25,0.57,3,22,-150.67
17781,0.25,0.57,3,23,-197.26
17782,0.25,0.57,3,24,-171.97
17783,0.25,0.57,3,25,-329.13
17784,0.25,0.57,3,26,-86.48
17785,0.25,0.57,3,27,-191.19
17786,0.25,0.57,3,28,-304.45
17787,0.25,0.57,3,29,-133.15
17788,0.25,0.57,3,30,-400.45
17789,0.25,0.57,3,31,-135.54
17790,0.25,0.57,3,32,-325.48
17791,0.25,0.57,3,33,-286.99
17792,0.25,0.57,3,34,-321.55
17793,0.25,0.57,3,35,-129.22
17794,0.25,0.57,3,36,-226.61
17795,0.25,0.57,3,37,-418.97
17796,0.25,0.57,3,38,-322.6
17797,0.25,0.57,3,39,-94.47
17798,0.25,0.57,3,40,-226.52
17799,0.25,0.57,3,41,-157.5
17800,0.25,0.57,3,42,-253.8
17801,0.25,0.57,4,1,-314.62
17802,0.25,0.57,4,2,-183.05
17803,0.25,0.57,4,3,-447.46
17804,0.25,0.57,4,4,-310.45
17805,0.25,0.57,4,5,-336.04
17806,0.25,0.57,4,6,-164.37
17807,0.25,0.57,4,7,-265.63
17808,0.25,0.57,4,8,-319.73
17809,0.25,0.57,4,9,-333.68
17810,0.25,0.57,4,10,-391.81
17811,0.25,0.57,4,11,-212.46
17812,0.25,0.57,4,12,-324.84
17813,0.25,0.57,4,13,-126.51
17814,0.25,0.57,4,14,-338.08
17815,0.25,0.57,4,15,-315.11
17816,0.25,0.57,4,16,-162.15
17817,0.25,0.57,4,17,-457.61
17818,0.25,0.57,4,18,-190.84
17819,0.25,0.57,4,19,-239.12
17820,0.25,0.57,4,20,-353.27
17821,0.25,0.57,4,21,-135.01
17822,0.25,0.57,4,22,-321.23
17823,0.25,0.57,4,23,-253.78
17824,0.25,0.57,4,24,-242.53
17825,0.25,0.57,4,25,-212.11
17826,0.25,0.57,4,26,-378.84
17827,0.25,0.57,4,27,-271.85
17828,0.25,0.57,4,28,-271.86
17829,0.25,0.57,4,29,-345.74
17830,0.25,0.57,4,30,-298.02
17831,0.25,0.57,4,31,-303.9
17832,0.25,0.57,4,32,-402.53
17833,0.25,0.57,4,33,-302.28
17834,0.25,0.57,4,34,-62.77
17835,0.25,0.57,4,35,-339.42
17836,0.25,0.57,4,36,-170.87
17837,0.25,0.57,4,37,-175.4
17838,0.25,0.57,5,1,-317.08
17839,0.25,0.57,5,2,-437.76
17840,0.25,0.57,5,3,-354.14
17841,0.25,0.57,5,4,-337.57
17842,0.25,0.57,5,5,-340.87
17843,0.25,0.57,5,6,-169.24
17844,0.25,0.57,5,7,-339.8
17845,0.25,0.57,5,8,-286.13
17846,0.25,0.57,5,9,-171.1
17847,0.25,0.57,5,10,-316.11
17848,0.25,0.57,5,11,-455.36
17849,0.25,0.57,5,12,-244.21
17850,0.25,0.57,5,13,-205.41
17851,0.25,0.57,5,14,-319.72
17852,0.25,0.57,5,15,-305.68
17853,0.25,0.57,5,16,-155.22
17854,0.25,0.57,5,17,-249.63
17855,0.25,0.57,5,18,-282.39
17856,0.25,0.57,5,19,-143.83
17857,0.25,0.57,5,20,-150.83
17858,0.25,0.57,5,21,-451.41
17859,0.25,0.57,5,22,-157.84
17860,0.25,0.57,5,23,-494.93
17861,0.25,0.57,5,24,-140.77
17862,0.25,0.57,5,25,-278.96
17863,0.25,0.57,5,26,-496.23
17864,0.25,0.57,5,27,-268.06
17865,0.25,0.57,5,28,-363.39
17866,0.25,0.57,5,29,-358.11
17867,0.25,0.57,5,30,-279.41
17868,0.25,0.57,5,31,-259.61
17869,0.25,0.57,5,32,-312.79
17870,0.25,0.57,5,33,-398.6
17871,0.25,0.57,5,34,-503.12
17872,0.25,0.57,5,35,-248.96
17873,0.25,0.57,5,36,-451.0
17874,0.25,0.57,5,37,-284.61
17875,0.25,0.57,5,38,-247.9
17876,0.25,0.57,5,39,-164.03
17877,0.25,0.57,5,40,-252.78
17878,0.25,0.57,5,41,-211.94
17879,0.25,0.57,5,42,-277.29
17880,0.375,0.57,1,1,-536.33
17881,0.375,0.57,1,2,-269.18
17882,0.375,0.57,1,3,-322.68
17883,0.375,0.57,1,4,-335.97
17884,0.375,0.57,1,5,-538.67
17885,0.375,0.57,1,6,-316.54
17886,0.375,0.57,1,7,-308.61
17887,0.375,0.57,1,8,-275.17
17888,0.375,0.57,1,9,-159.81
17889,0.375,0.57,1,10,-140.14
17890,0.375,0.57,1,11,-361.22
17891,0.375,0.57,1,12,-406.54
17892,0.375,0.57,1,13,-337.71
17893,0.375,0.57,1,14,-207.46
17894,0.375,0.57,1,15,-187.28
17895,0.375,0.57,1,16,-427.88
17896,0.375,0.57,1,17,-141.11
17897,0.375,0.57,1,18,-357.11
17898,0.375,0.57,1,19,-191.88
17899,0.375,0.57,1,20,-232.18
17900,0.375,0.57,1,21,-244.75
17901,0.375,0.57,1,22,-230.26
17902,0.375,0.57,1,23,-71.89
17903,0.375,0.57,1,24,-451.5
17904,0.375,0.57,1,25,-163.99
17905,0.375,0.57,1,26,-270.33
17906,0.375,0.57,1,27,-344.37
17907,0.375,0.57,1,28,-361.44
17908,0.375,0.57,1,29,-229.6
17909,0.375,0.57,1,30,-244.79
17910,0.375,0.57,1,31,-492.5
17911,0.375,0.57,1,32,-306.84
17912,0.375,0.57,1,33,-279.45
17913,0.375,0.57,1,34,-214.14
17914,0.375,0.57,1,35,-241.64
17915,0.375,0.57,1,36,-342.22
17916,0.375,0.57,1,37,-204.99
17917,0.375,0.57,1,38,-150.8
17918,0.375,0.57,1,39,-254.56
17919,0.375,0.57,1,40,-91.55
17920,0.375,0.57,1,41,-194.39
17921,0.375,0.57,1,42,-25.34
17922,0.375,0.57,1,43,-441.81
17923,0.375,0.57,1,44,-127.39
17924,0.375,0.57,1,45,-271.15
17925,0.375,0.57,2,1,-315.08
17926,0.375,0.57,2,2,-372.79
17927,0.375,0.57,2,3,-229.03
17928,0.375,0.57,2,4,-111.29
17929,0.375,0.57,2,5,-214.12
17930,0.375,0.57,2,6,-359.59
17931,0.375,0.57,2,7,-266.81
17932,0.375,0.57,2,8,-324.69
17933,0.375,0.57,2,9,-288.01
17934,0.375,0.57,2,10,-284.99
17935,0.375,0.57,2,11,-429.74
17936,0.375,0.57,2,12,-233.96
17937,0.375,0.57,2,13,-413.03
17938,0.375,0.57,2,14,-384.56
17939,0.375,0.57,2,15,-303.61
17940,0.375,0.57,2,16,-494.99
17941,0.375,0.57,2,17,-380.61
17942,0.375,0.57,2,18,-309.05
17943,0.375,0.57,2,19,-288.51
17944,0.375,0.57,2,20,-173.37
17945,0.375,0.57,2,21,-420.94
17946,0.375,0.57,2,22,-413.25
17947,0.375,0.57,2,23,-192.28
17948,0.375,0.57,2,24,-181.5
17949,0.375,0.57,2,25,-365.7
17950,0.375,0.57,2,26,-219.07
17951,0.375,0.57,2,27,-312.03
17952,0.375,0.57,2,28,-342.9
17953,0.375,0.57,2,29,-197.52
17954,0.375,0.57,2,30,-155.11
17955,0.375,0.57,2,31,-353.41
17956,0.375,0.57,2,32,-361.34
17957,0.375,0.57,2,33,-379.63
17958,0.375,0.57,2,34,-391.05
17959,0.375,0.57,2,35,-388.61
17960,0.375,0.57,2,36,-304.16
17961,0.375,0.57,2,37,-326.43
17962,0.375,0.57,2,38,-253.06
17963,0.375,0.57,2,39,-135.14
17964,0.375,0.57,2,40,-305.05
17965,0.375,0.57,2,41,-159.82
17966,0.375,0.57,2,42,-324.24
17967,0.375,0.57,2,43,-377.07
17968,0.375,0.57,2,44,-134.36
17969,0.375,0.57,2,45,-221.73
17970,0.375,0.57,3,1,-295.32
17971,0.375,0.57,3,2,-339.53
17972,0.375,0.57,3,3,-335.54
17973,0.375,0.57,3,4,-377.83
17974,0.375,0.57,3,5,-511.29
17975,0.375,0.57,3,6,-357.67
17976,0.375,0.57,3,7,-370.04
17977,0.375,0.57,3,8,-235.95
17978,0.375,0.57,3,9,-333.46
17979,0.375,0.57,3,10,-347.79
17980,0.375,0.57,3,11,-470.48
17981,0.375,0.57,3,12,-265.99
17982,0.375,0.57,3,13,-280.23
17983,0.375,0.57,3,14,-248.67
17984,0.375,0.57,3,15,-280.43
17985,0.375,0.57,3,16,-585.87
17986,0.375,0.57,3,17,-352.09
17987,0.375,0.57,3,18,-271.79
17988,0.375,0.57,3,19,-196.84
17989,0.375,0.57,3,20,-294.74
17990,0.375,0.57,3,21,-327.62
17991,0.375,0.57,3,22,-342.43
17992,0.375,0.57,3,23,-191.6
17993,0.375,0.57,3,24,-434.63
17994,0.375,0.57,3,25,-331.03
17995,0.375,0.57,3,26,-182.0
17996,0.375,0.57,3,27,-253.73
17997,0.375,0.57,3,28,-379.93
17998,0.375,0.57,3,29,-377.03
17999,0.375,0.57,3,30,-453.32
18000,0.375,0.57,3,31,-392.44
18001,0.375,0.57,3,32,-452.62
18002,0.375,0.57,3,33,-367.09
18003,0.375,0.57,3,34,-399.64
18004,0.375,0.57,3,35,-347.39
18005,0.375,0.57,3,36,-377.31
18006,0.375,0.57,3,37,-236.27
18007,0.375,0.57,3,38,-330.44
18008,0.375,0.57,3,39,-254.9
18009,0.375,0.57,3,40,-360.01
18010,0.375,0.57,3,41,-399.78
18011,0.375,0.57,3,42,-141.12
18012,0.375,0.57,3,43,-246.68
18013,0.375,0.57,3,44,-181.43
18014,0.375,0.57,4,1,-236.34
18015,0.375,0.57,4,2,-329.9
18016,0.375,0.57,4,3,-240.72
18017,0.375,0.57,4,4,-375.25
18018,0.375,0.57,4,5,-431.36
18019,0.375,0.57,4,6,-419.46
18020,0.375,0.57,4,7,-466.9
18021,0.375,0.57,4,8,-331.49
18022,0.375,0.57,4,9,-277.38
18023,0.375,0.57,4,10,-394.38
18024,0.375,0.57,4,11,-177.15
18025,0.375,0.57,4,12,-272.87
18026,0.375,0.57,4,13,-279.54
18027,0.375,0.57,4,14,-268.49
18028,0.375,0.57,4,15,-362.37
18029,0.375,0.57,4,16,-227.18
18030,0.375,0.57,4,17,-346.2
18031,0.375,0.57,4,18,-277.54
18032,0.375,0.57,4,19,-268.52
18033,0.375,0.57,4,20,-253.38
18034,0.375,0.57,4,21,-295.59
18035,0.375,0.57,4,22,-435.04
18036,0.375,0.57,4,23,-217.41
18037,0.375,0.57,4,24,-276.31
18038,0.375,0.57,4,25,-394.49
18039,0.375,0.57,4,26,-296.39
18040,0.375,0.57,4,27,-326.06
18041,0.375,0.57,4,28,-244.64
18042,0.375,0.57,4,29,-285.1
18043,0.375,0.57,4,30,-484.9
18044,0.375,0.57,4,31,-406.23
18045,0.375,0.57,4,32,-439.21
18046,0.375,0.57,4,33,-252.41
18047,0.375,0.57,4,34,-269.68
18048,0.375,0.57,4,35,-279.32
18049,0.375,0.57,4,36,-384.07
18050,0.375,0.57,4,37,-157.5
18051,0.375,0.57,4,38,-259.18
18052,0.375,0.57,4,39,-420.22
18053,0.375,0.57,5,1,-234.1
18054,0.375,0.57,5,2,-307.47
18055,0.375,0.57,5,3,-309.29
18056,0.375,0.57,5,4,-370.85
18057,0.375,0.57,5,5,-264.39
18058,0.375,0.57,5,6,-209.65
18059,0.375,0.57,5,7,-263.85
18060,0.375,0.57,5,8,-283.31
18061,0.375,0.57,5,9,-275.42
18062,0.375,0.57,5,10,-391.78
18063,0.375,0.57,5,11,-324.66
18064,0.375,0.57,5,12,-522.37
18065,0.375,0.57,5,13,-353.44
18066,0.375,0.57,5,14,-188.91
18067,0.375,0.57,5,15,-149.18
18068,0.375,0.57,5,16,-255.92
18069,0.375,0.57,5,17,-390.04
18070,0.375,0.57,5,18,-350.6
18071,0.375,0.57,5,19,-291.72
18072,0.375,0.57,5,20,-507.98
18073,0.375,0.57,5,21,-140.36
18074,0.375,0.57,5,22,-337.85
18075,0.375,0.57,5,23,-442.94
18076,0.375,0.57,5,24,-375.49
18077,0.375,0.57,5,25,-336.07
18078,0.375,0.57,5,26,-318.66
18079,0.375,0.57,5,27,-213.98
18080,0.375,0.57,5,28,-406.99
18081,0.375,0.57,5,29,-253.97
18082,0.375,0.57,5,30,-355.3
18083,0.375,0.57,5,31,-358.73
18084,0.375,0.57,5,32,-185.06
18085,0.375,0.57,5,33,-323.81
18086,0.375,0.57,5,34,-356.73
18087,0.375,0.57,5,35,-324.5
18088,0.375,0.57,5,36,-196.81
18089,0.375,0.57,5,37,-233.64
18090,0.375,0.57,5,38,-427.14
18091,0.375,0.57,5,39,-183.08
18092,0.375,0.57,5,40,-409.02
18093,0.5,0.57,1,1,-470.65
18094,0.5,0.57,1,2,-211.05
18095,0.5,0.57,1,3,-186.73
18096,0.5,0.57,1,4,-443.12
18097,0.5,0.57,1,5,-383.92
18098,0.5,0.57,1,6,-298.63
18099,0.5,0.57,1,7,-250.88
18100,0.5,0.57,1,8,-343.87
18101,0.5,0.57,1,9,-370.41
18102,0.5,0.57,1,10,-212.37
18103,0.5,0.57,1,11,-331.21
18104,0.5,0.57,1,12,-220.02
18105,0.5,0.57,1,13,-361.82
18106,0.5,0.57,1,14,-203.22
18107,0.5,0.57,1,15,-180.16
18108,0.5,0.57,1,16,-217.43
18109,0.5,0.57,1,17,-302.2
18110,0.5,0.57,1,18,-379.17
18111,0.5,0.57,1,19,-195.99
18112,0.5,0.57,1,20,-250.72
18113,0.5,0.57,1,21,-242.84
18114,0.5,0.57,1,22,-216.0
18115,0.5,0.57,1,23,-201.48
18116,0.5,0.57,1,24,-373.2
18117,0.5,0.57,1,25,-396.82
18118,0.5,0.57,1,26,-245.64
18119,0.5,0.57,1,27,-329.0
18120,0.5,0.57,1,28,-358.24
18121,0.5,0.57,1,29,-301.89
18122,0.5,0.57,1,30,-449.97
18123,0.5,0.57,1,31,-124.35
18124,0.5,0.57,1,32,-182.83
18125,0.5,0.57,1,33,-478.75
18126,0.5,0.57,1,34,-316.26
18127,0.5,0.57,1,35,-192.9
18128,0.5,0.57,1,36,-514.0
18129,0.5,0.57,1,37,-332.38
18130,0.5,0.57,1,38,-340.65
18131,0.5,0.57,1,39,-304.5
18132,0.5,0.57,1,40,-98.35
18133,0.5,0.57,1,41,-228.53
18134,0.5,0.57,1,42,-277.85
18135,0.5,0.57,2,1,-335.5
18136,0.5,0.57,2,2,-309.08
18137,0.5,0.57,2,3,-382.16
18138,0.5,0.57,2,4,-420.27
18139,0.5,0.57,2,5,-322.77
18140,0.5,0.57,2,6,-368.63
18141,0.5,0.57,2,7,-215.56
18142,0.5,0.57,2,8,-249.98
18143,0.5,0.57,2,9,-341.82
18144,0.5,0.57,2,10,-397.33
18145,0.5,0.57,2,11,-526.11
18146,0.5,0.57,2,12,-232.14
18147,0.5,0.57,2,13,-312.14
18148,0.5,0.57,2,14,-271.07
18149,0.5,0.57,2,15,-458.04
18150,0.5,0.57,2,16,-306.95
18151,0.5,0.57,2,17,-238.96
18152,0.5,0.57,2,18,-406.96
18153,0.5,0.57,2,19,-203.14
18154,0.5,0.57,2,20,-295.22
18155,0.5,0.57,2,21,-351.32
18156,0.5,0.57,2,22,-305.22
18157,0.5,0.57,2,23,-289.37
18158,0.5,0.57,2,24,-293.4
18159,0.5,0.57,2,25,-438.73
18160,0.5,0.57,2,26,-281.29
18161,0.5,0.57,2,27,-199.75
18162,0.5,0.57,2,28,-330.07
18163,0.5,0.57,2,29,-379.66
18164,0.5,0.57,2,30,-162.56
18165,0.5,0.57,2,31,-295.08
18166,0.5,0.57,2,32,-229.35
18167,0.5,0.57,2,33,-273.04
18168,0.5,0.57,2,34,-190.07
18169,0.5,0.57,2,35,-179.33
18170,0.5,0.57,2,36,-256.54
18171,0.5,0.57,2,37,-211.95
18172,0.5,0.57,2,38,-409.27
18173,0.5,0.57,2,39,-238.72
18174,0.5,0.57,2,40,-391.02
18175,0.5,0.57,2,41,-355.14
18176,0.5,0.57,2,42,-461.3
18177,0.5,0.57,2,43,-376.82
18178,0.5,0.57,2,44,-293.12
18179,0.5,0.57,2,45,-375.33
18180,0.5,0.57,2,46,-201.87
18181,0.5,0.57,2,47,-363.64
18182,0.5,0.57,3,1,-352.83
18183,0.5,0.57,3,2,-407.51
18184,0.5,0.57,3,3,-372.05
18185,0.5,0.57,3,4,-320.3
18186,0.5,0.57,3,5,-215.53
18187,0.5,0.57,3,6,-200.68
18188,0.5,0.57,3,7,-380.93
18189,0.5,0.57,3,8,-73.55
18190,0.5,0.57,3,9,-293.37
18191,0.5,0.57,3,10,-282.88
18192,0.5,0.57,3,11,-392.94
18193,0.5,0.57,3,12,-77.69
18194,0.5,0.57,3,13,-414.07
18195,0.5,0.57,3,14,-318.26
18196,0.5,0.57,3,15,-142.56
18197,0.5,0.57,3,16,-234.25
18198,0.5,0.57,3,17,-451.61
18199,0.5,0.57,3,18,-232.06
18200,0.5,0.57,3,19,-411.08
18201,0.5,0.57,3,20,-231.4
18202,0.5,0.57,3,21,-317.55
18203,0.5,0.57,3,22,-254.09
18204,0.5,0.57,3,23,-131.38
18205,0.5,0.57,3,24,-316.89
18206,0.5,0.57,3,25,-560.34
18207,0.5,0.57,3,26,-216.05
18208,0.5,0.57,3,27,-381.8
18209,0.5,0.57,3,28,-76.7
18210,0.5,0.57,3,29,-420.74
18211,0.5,0.57,3,30,-346.57
18212,0.5,0.57,3,31,-195.32
18213,0.5,0.57,3,32,-209.73
18214,0.5,0.57,3,33,-141.32
18215,0.5,0.57,3,34,-300.01
18216,0.5,0.57,3,35,-289.31
18217,0.5,0.57,3,36,-398.4
18218,0.5,0.57,3,37,-208.73
18219,0.5,0.57,3,38,-335.7
18220,0.5,0.57,3,39,-313.3
18221,0.5,0.57,3,40,-487.19
18222,0.5,0.57,3,41,-267.04
18223,0.5,0.57,3,42,-239.79
18224,0.5,0.57,4,1,-283.82
18225,0.5,0.57,4,2,-254.62
18226,0.5,0.57,4,3,-336.57
18227,0.5,0.57,4,4,-278.16
18228,0.5,0.57,4,5,-309.73
18229,0.5,0.57,4,6,-413.03
18230,0.5,0.57,4,7,-275.98
18231,0.5,0.57,4,8,-273.08
18232,0.5,0.57,4,9,-327.87
18233,0.5,0.57,4,10,-482.27
18234,0.5,0.57,4,11,-271.56
18235,0.5,0.57,4,12,-178.39
18236,0.5,0.57,4,13,-543.88
18237,0.5,0.57,4,14,-607.63
18238,0.5,0.57,4,15,-288.34
18239,0.5,0.57,4,16,-268.37
18240,0.5,0.57,4,17,-391.79
18241,0.5,0.57,4,18,-184.49
18242,0.5,0.57,4,19,-347.73
18243,0.5,0.57,4,20,-437.27
18244,0.5,0.57,4,21,-290.08
18245,0.5,0.57,4,22,-221.91
18246,0.5,0.57,4,23,-235.27
18247,0.5,0.57,4,24,-109.32
18248,0.5,0.57,4,25,-388.52
18249,0.5,0.57,4,26,-290.52
18250,0.5,0.57,4,27,-207.04
18251,0.5,0.57,4,28,-297.69
18252,0.5,0.57,4,29,-170.06
18253,0.5,0.57,4,30,-228.13
18254,0.5,0.57,4,31,-156.93
18255,0.5,0.57,4,32,-246.32
18256,0.5,0.57,4,33,-171.22
18257,0.5,0.57,4,34,-214.99
18258,0.5,0.57,4,35,-308.17
18259,0.5,0.57,4,36,-88.67
18260,0.5,0.57,4,37,-376.85
18261,0.5,0.57,4,38,-323.9
18262,0.5,0.57,4,39,-358.15
18263,0.5,0.57,4,40,-361.02
18264,0.5,0.57,5,1,-151.51
18265,0.5,0.57,5,2,-279.29
18266,0.5,0.57,5,3,-470.88
18267,0.5,0.57,5,4,-523.45
18268,0.5,0.57,5,5,-396.97
18269,0.5,0.57,5,6,-318.38
18270,0.5,0.57,5,7,-182.83
18271,0.5,0.57,5,8,-425.07
18272,0.5,0.57,5,9,-201.45
18273,0.5,0.57,5,10,-200.28
18274,0.5,0.57,5,11,-233.72
18275,0.5,0.57,5,12,-427.89
18276,0.5,0.57,5,13,-247.99
