,DD,HD,Variant_HD,Variant_DD,Position,Hydrogen Bonds_ALA,Hydrogen Bonds_ARG,Hydrogen Bonds_GLN,Hydrogen Bonds_GLU,Hydrogen Bonds_GLY,Hydrogen Bonds_HYP,Hydrogen Bonds_LEU,Hydrogen Bonds_PRO
10097,0.75,0.29,1,3,20,0.03,0.0,0.26,0.0,0.0,0.39,0.0,0.61
10098,0.75,0.29,1,3,21,0.74,0.0,0.48,0.0,2.81,1.52,0.0,0.77
10099,0.75,0.29,1,3,22,1.94,0.0,0.87,0.03,1.0,0.35,0.0,0.0
10100,0.75,0.29,1,3,23,1.87,0.9,0.74,1.03,2.52,0.06,0.9,0.19
10101,0.75,0.29,1,3,24,0.0,0.0,0.03,0.0,2.84,0.97,0.0,0.23
10102,0.75,0.29,1,3,25,1.0,0.94,0.0,0.71,1.45,0.55,0.0,0.0
10103,0.75,0.29,1,3,26,1.94,0.13,0.0,1.77,0.16,0.35,0.0,1.0
10104,0.75,0.29,1,3,27,1.19,0.19,0.29,1.87,0.94,0.03,0.0,0.0
10105,0.75,0.29,1,3,28,1.71,0.0,0.52,0.03,0.84,0.71,0.0,0.9
10106,0.75,0.29,1,3,29,0.0,0.0,0.97,0.1,0.03,0.0,0.0,0.9
10107,0.75,0.29,1,3,30,0.0,0.0,0.55,0.0,1.87,0.0,0.0,0.26
10108,0.75,0.29,1,3,31,0.19,0.48,0.0,0.0,1.0,1.74,0.0,0.0
10109,0.75,0.29,1,3,32,0.0,0.52,0.0,1.55,0.0,0.1,0.0,0.0
10110,0.75,0.29,1,3,33,0.84,0.65,0.0,1.0,1.26,1.13,0.0,0.77
10111,0.75,0.29,1,3,34,0.42,0.0,0.97,0.0,1.03,0.03,0.0,0.0
10112,0.75,0.29,1,3,35,0.0,0.0,0.94,0.61,0.52,0.87,0.0,0.0
10113,0.75,0.29,1,3,36,0.0,0.03,0.0,0.52,0.0,0.1,0.0,0.0
10114,0.75,0.29,1,3,37,0.61,0.0,1.16,0.97,0.81,0.13,0.0,0.0
10115,0.75,0.29,1,4,1,0.84,0.58,0.0,1.94,0.97,0.81,0.0,0.9
10116,0.75,0.29,1,4,2,0.03,0.0,1.71,0.71,0.97,0.0,0.0,0.0
10117,0.75,0.29,1,4,3,0.0,0.77,0.45,1.03,1.97,0.77,0.0,1.03
10118,0.75,0.29,1,4,4,0.0,0.0,0.97,0.0,0.0,0.03,0.0,0.0
10119,0.75,0.29,1,4,5,0.1,0.35,0.0,0.9,2.0,1.0,0.0,0.9
10120,0.75,0.29,1,4,6,1.87,0.87,0.65,0.9,0.1,0.97,0.0,0.0
10121,0.75,0.29,1,4,7,0.26,0.94,0.45,0.39,0.32,0.71,0.0,0.94
10122,0.75,0.29,1,4,8,0.71,1.13,0.0,0.45,0.06,0.58,0.0,0.03
10123,0.75,0.29,1,4,9,0.94,0.0,0.0,0.0,1.23,1.65,0.0,0.39
10124,0.75,0.29,1,4,10,0.97,0.0,0.0,0.94,0.39,1.29,0.0,0.84
10125,0.75,0.29,1,4,11,0.06,1.16,0.0,0.35,0.68,0.71,0.0,0.13
10126,0.75,0.29,1,4,12,0.0,0.94,0.0,0.0,0.0,0.94,0.42,0.0
10127,0.75,0.29,1,4,13,0.0,0.97,0.0,0.0,0.65,0.68,0.0,0.84
10128,0.75,0.29,1,4,14,1.87,0.06,1.06,1.58,0.23,0.0,0.0,0.71
10129,0.75,0.29,1,4,15,0.0,0.58,0.0,0.0,0.1,0.71,0.0,0.0
10130,0.75,0.29,1,4,16,0.0,0.94,0.0,0.74,0.06,1.0,0.0,0.0
10131,0.75,0.29,1,4,17,0.84,0.06,0.0,1.0,0.0,0.77,0.0,0.0
10132,0.75,0.29,1,4,18,1.87,1.0,1.9,1.0,0.9,0.77,0.0,1.0
10133,0.75,0.29,1,4,19,0.0,0.03,0.0,0.23,0.39,0.84,0.0,1.23
10134,0.75,0.29,1,4,20,0.94,0.94,0.0,1.0,0.97,0.0,0.0,0.0
10135,0.75,0.29,1,4,21,0.97,0.0,0.48,0.0,1.23,1.13,0.0,1.45
10136,0.75,0.29,1,4,22,0.0,0.13,0.0,0.87,0.03,1.0,0.0,0.0
10137,0.75,0.29,1,4,23,0.84,0.26,0.0,0.06,0.68,1.32,0.0,0.0
10138,0.75,0.29,1,4,24,0.03,0.77,0.35,0.0,1.06,1.03,0.0,0.97
10139,0.75,0.29,1,4,25,0.0,0.32,0.0,0.61,0.0,0.03,0.0,0.0
10140,0.75,0.29,1,4,26,0.0,0.13,0.26,1.1,0.35,0.0,0.0,1.0
10141,0.75,0.29,1,4,27,0.29,0.68,0.0,0.03,0.94,0.94,0.0,0.06
10142,0.75,0.29,1,4,28,0.03,0.61,0.0,0.1,1.42,1.48,0.0,0.26
10143,0.75,0.29,1,4,29,0.77,0.0,0.42,0.0,0.94,0.29,0.0,0.0
10144,0.75,0.29,1,4,30,0.65,0.0,0.71,1.0,1.03,0.61,0.0,1.0
10145,0.75,0.29,1,4,31,1.0,1.03,0.0,0.0,1.0,0.0,0.0,0.0
10146,0.75,0.29,1,4,32,1.0,0.9,0.0,0.39,1.16,0.0,0.0,0.0
10147,0.75,0.29,1,4,33,1.0,0.0,0.0,0.94,1.16,0.9,0.0,1.9
10148,0.75,0.29,1,4,34,0.0,0.03,0.0,0.0,0.19,1.74,0.0,0.0
10149,0.75,0.29,1,4,35,0.0,0.0,0.0,0.0,1.35,2.55,0.0,1.0
10150,0.75,0.29,1,4,36,0.65,0.94,0.0,1.0,1.97,1.9,0.0,0.29
10151,0.75,0.29,1,4,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10152,0.75,0.29,1,4,38,0.58,0.06,0.0,0.77,2.06,0.65,0.0,1.16
10153,0.75,0.29,1,4,39,0.42,0.06,0.13,1.97,0.0,0.0,0.0,0.0
10154,0.75,0.29,1,4,40,0.0,0.87,0.0,0.9,1.74,0.55,0.48,0.0
10155,0.75,0.29,1,4,41,0.97,0.16,0.06,0.42,1.32,1.16,0.0,0.35
10156,0.75,0.29,1,4,42,0.0,0.0,0.0,0.0,0.42,1.84,0.0,0.0
10157,0.75,0.29,1,5,1,0.35,0.9,0.0,0.06,1.32,1.97,0.0,0.84
10158,0.75,0.29,1,5,2,1.03,0.77,0.16,1.29,1.03,0.65,1.0,1.19
10159,0.75,0.29,1,5,3,0.0,0.0,1.87,0.1,1.0,0.61,0.0,0.77
10160,0.75,0.29,1,5,4,0.71,0.19,1.06,0.0,0.94,0.0,0.0,0.0
10161,0.75,0.29,1,5,5,0.19,0.42,0.0,1.84,0.03,0.03,0.0,0.0
10162,0.75,0.29,1,5,6,0.97,0.0,2.0,0.87,0.26,0.29,0.0,1.0
10163,0.75,0.29,1,5,7,0.0,0.06,0.0,0.0,0.0,0.52,0.0,0.03
10164,0.75,0.29,1,5,8,1.45,0.97,0.0,0.97,1.84,0.81,0.0,0.87
10165,0.75,0.29,1,5,9,0.58,0.1,0.65,0.0,1.16,0.9,0.0,0.19
10166,0.75,0.29,1,5,10,0.0,0.84,0.0,0.0,1.0,0.16,0.0,0.9
10167,0.75,0.29,1,5,11,0.45,1.29,0.77,0.32,0.94,0.65,0.0,0.77
10168,0.75,0.29,1,5,12,0.84,0.0,0.52,0.0,0.45,0.74,0.0,0.84
10169,0.75,0.29,1,5,13,0.0,0.0,0.35,0.0,1.0,0.97,0.0,0.0
10170,0.75,0.29,1,5,14,0.0,0.03,0.0,0.26,0.0,0.29,0.0,1.0
10171,0.75,0.29,1,5,15,0.87,0.42,0.42,2.0,1.06,0.81,0.94,0.55
10172,0.75,0.29,1,5,16,0.0,0.94,0.45,1.0,1.16,0.74,0.0,0.9
10173,0.75,0.29,1,5,17,0.0,0.9,0.13,0.58,0.0,0.97,0.0,0.35
10174,0.75,0.29,1,5,18,1.0,0.71,0.0,0.13,0.58,1.06,0.0,0.16
10175,0.75,0.29,1,5,19,0.0,0.0,0.0,0.81,0.03,0.94,0.0,0.87
10176,0.75,0.29,1,5,20,1.74,0.0,0.94,0.0,2.19,0.9,0.71,0.0
10177,0.75,0.29,1,5,21,0.0,1.0,0.87,0.19,1.61,0.16,0.0,1.19
10178,0.75,0.29,1,5,22,0.23,0.29,0.65,0.55,0.42,1.0,0.0,0.0
10179,0.75,0.29,1,5,23,1.84,1.23,0.0,0.0,1.0,0.45,0.0,0.0
10180,0.75,0.29,1,5,24,0.06,0.29,0.0,0.29,0.97,0.23,0.0,0.1
10181,0.75,0.29,1,5,25,0.0,0.0,0.0,0.0,2.9,1.0,0.0,0.06
10182,0.75,0.29,1,5,26,1.68,1.29,0.0,2.0,0.0,0.0,0.0,0.0
10183,0.75,0.29,1,5,27,0.77,0.16,0.52,0.0,0.68,0.0,0.0,0.0
10184,0.75,0.29,1,5,28,0.0,0.97,0.0,0.0,1.0,1.03,0.0,0.0
10185,0.75,0.29,1,5,29,0.94,0.87,0.84,0.0,0.68,0.9,0.0,0.42
10186,0.75,0.29,1,5,30,0.0,0.0,0.0,0.0,1.06,0.77,0.0,0.9
10187,0.75,0.29,1,5,31,0.0,0.81,0.0,0.94,1.55,0.32,0.35,2.65
10188,0.75,0.29,1,5,32,0.0,0.55,0.39,0.84,0.23,1.97,0.0,0.0
10189,0.75,0.29,1,5,33,0.13,0.13,0.71,0.0,1.16,0.74,0.0,0.1
10190,0.75,0.29,1,5,34,0.94,1.03,0.68,0.94,0.42,0.52,0.0,0.42
10191,0.75,0.29,1,5,35,0.87,0.0,0.29,1.29,0.0,0.94,0.0,0.0
10192,0.75,0.29,1,5,36,0.13,0.9,0.03,1.0,0.97,0.42,0.0,0.0
10193,0.875,0.29,1,1,1,1.0,0.0,0.03,0.97,1.03,0.1,0.0,0.13
10194,0.875,0.29,1,1,2,0.06,0.42,0.0,1.58,1.65,0.45,0.0,0.03
10195,0.875,0.29,1,1,3,0.1,0.0,0.74,0.0,0.0,0.68,0.0,0.0
10196,0.875,0.29,1,1,4,0.0,0.03,0.0,0.97,0.45,0.42,0.0,0.0
10197,0.875,0.29,1,1,5,0.52,0.97,0.0,0.97,1.42,0.84,0.0,1.71
10198,0.875,0.29,1,1,6,0.0,0.0,0.97,0.0,0.58,1.26,0.0,0.0
10199,0.875,0.29,1,1,7,1.35,0.0,0.03,0.0,1.39,1.32,0.0,0.0
10200,0.875,0.29,1,1,8,1.0,0.13,0.0,0.0,1.0,1.87,0.0,1.0
10201,0.875,0.29,1,1,9,0.87,0.03,0.0,0.68,1.0,0.03,0.0,0.0
10202,0.875,0.29,1,1,10,0.0,0.35,0.0,0.0,0.0,0.77,0.0,0.87
10203,0.875,0.29,1,1,11,0.39,0.94,0.77,0.87,0.03,0.48,0.0,0.1
10204,0.875,0.29,1,1,12,0.0,0.65,0.0,0.87,0.32,0.0,0.0,0.9
10205,0.875,0.29,1,1,13,0.0,0.0,0.32,0.0,0.77,0.74,0.1,0.61
10206,0.875,0.29,1,1,14,0.06,0.0,0.23,0.58,0.65,1.29,0.0,0.0
10207,0.875,0.29,1,1,15,0.29,0.0,1.0,0.0,1.0,0.45,0.0,0.0
10208,0.875,0.29,1,1,16,0.06,0.03,0.0,0.74,1.06,0.23,0.0,0.32
10209,0.875,0.29,1,1,17,0.29,0.0,1.61,0.0,1.68,1.97,0.0,0.1
10210,0.875,0.29,1,1,18,0.0,0.87,0.0,0.03,0.35,1.94,0.0,0.0
10211,0.875,0.29,1,1,19,0.0,0.84,0.0,0.1,0.68,1.03,0.0,0.52
10212,0.875,0.29,1,1,20,0.0,0.0,0.71,0.23,0.0,0.06,0.0,0.0
10213,0.875,0.29,1,1,21,0.39,0.0,0.0,0.03,2.42,1.77,0.0,0.35
10214,0.875,0.29,1,1,22,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.39
10215,0.875,0.29,1,1,23,0.97,0.29,0.77,1.97,0.81,0.1,0.0,0.0
10216,0.875,0.29,1,1,24,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.29
10217,0.875,0.29,1,1,25,0.0,0.16,0.71,0.0,0.0,0.19,0.0,1.9
10218,0.875,0.29,1,1,26,0.0,0.06,0.0,1.13,0.1,0.06,0.0,0.1
10219,0.875,0.29,1,1,27,0.0,0.0,0.65,0.0,2.29,0.42,0.0,0.23
10220,0.875,0.29,1,1,28,0.94,0.0,0.13,0.0,0.68,0.03,0.0,0.0
10221,0.875,0.29,1,1,29,2.61,0.45,0.23,2.0,2.0,0.0,0.0,1.0
10222,0.875,0.29,1,1,30,0.0,0.0,0.87,0.0,1.29,1.13,0.0,1.0
10223,0.875,0.29,1,1,31,0.0,0.58,0.0,0.42,0.0,1.39,0.0,0.0
10224,0.875,0.29,1,1,32,0.77,0.0,0.77,0.0,0.03,1.16,0.0,0.0
10225,0.875,0.29,1,1,33,0.03,0.77,0.0,0.0,1.29,2.03,0.0,0.84
10226,0.875,0.29,1,1,34,0.0,0.13,0.39,0.03,1.39,1.19,0.0,0.87
10227,0.875,0.29,1,1,35,1.84,0.06,0.26,0.32,0.23,1.32,0.0,0.0
10228,0.875,0.29,1,1,36,0.55,0.0,0.94,0.0,0.84,0.74,0.0,0.0
10229,0.875,0.29,1,1,37,0.0,0.0,0.65,0.0,0.13,0.65,0.0,1.65
10230,0.875,0.29,1,1,38,1.13,0.03,0.0,1.61,1.0,0.0,0.0,1.0
10231,0.875,0.29,1,1,39,0.0,0.0,0.0,0.0,1.74,1.35,0.0,0.1
10232,0.875,0.29,1,1,40,0.42,0.42,0.39,0.48,0.9,1.1,0.58,1.23
10233,0.875,0.29,1,2,1,0.29,0.74,0.0,1.1,1.0,1.0,0.81,0.1
10234,0.875,0.29,1,2,2,0.61,0.65,0.87,0.0,0.0,0.06,0.0,0.32
10235,0.875,0.29,1,2,3,0.0,0.26,0.0,0.0,0.97,1.77,0.0,1.0
10236,0.875,0.29,1,2,4,0.0,0.0,0.0,0.0,0.03,1.71,0.0,0.87
10237,0.875,0.29,1,2,5,0.26,0.0,0.26,0.94,0.58,0.06,0.0,0.0
10238,0.875,0.29,1,2,6,1.0,0.0,0.68,0.0,0.0,0.23,0.0,0.0
10239,0.875,0.29,1,2,7,0.23,0.03,0.0,1.0,0.45,1.39,0.0,1.65
10240,0.875,0.29,1,2,8,0.0,1.0,0.06,0.03,0.0,1.74,0.0,0.94
10241,0.875,0.29,1,2,9,0.13,1.0,0.0,0.32,0.03,0.16,0.0,0.13
10242,0.875,0.29,1,2,10,0.1,0.0,0.0,0.0,0.03,1.55,0.0,0.87
10243,0.875,0.29,1,2,11,1.1,0.23,0.94,1.0,1.58,1.71,0.94,0.0
10244,0.875,0.29,1,2,12,0.23,0.55,0.0,0.0,0.0,0.0,0.0,0.0
10245,0.875,0.29,1,2,13,1.61,0.0,0.16,0.0,1.35,1.45,0.71,0.03
10246,0.875,0.29,1,2,14,0.84,0.03,0.0,1.74,0.87,0.84,0.0,0.29
10247,0.875,0.29,1,2,15,0.0,1.35,0.0,0.13,0.81,0.1,0.0,0.0
10248,0.875,0.29,1,2,16,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
10249,0.875,0.29,1,2,17,0.94,0.0,0.0,2.0,2.74,0.55,0.0,0.0
10250,0.875,0.29,1,2,18,0.97,0.9,0.0,0.77,0.81,0.87,0.0,0.77
10251,0.875,0.29,1,2,19,0.87,0.58,0.0,1.0,0.0,0.0,0.0,0.19
10252,0.875,0.29,1,2,20,0.45,0.0,1.39,0.0,0.94,0.32,0.0,0.0
10253,0.875,0.29,1,2,21,0.0,0.06,0.0,0.0,0.06,1.1,0.0,0.45
10254,0.875,0.29,1,2,22,0.81,0.03,0.0,0.0,1.77,1.03,0.0,0.0
10255,0.875,0.29,1,2,23,0.94,0.19,0.0,0.87,0.77,0.19,0.0,0.0
10256,0.875,0.29,1,2,24,0.97,0.03,1.0,0.52,0.06,0.81,0.0,0.0
10257,0.875,0.29,1,2,25,0.0,0.23,0.0,0.0,0.06,1.16,0.0,0.0
10258,0.875,0.29,1,2,26,0.0,0.03,0.0,0.0,1.68,1.84,0.0,0.0
10259,0.875,0.29,1,2,27,0.81,0.0,0.16,0.97,1.87,0.52,0.87,0.0
10260,0.875,0.29,1,2,28,0.9,0.0,1.0,0.71,3.52,1.74,0.0,0.97
10261,0.875,0.29,1,2,29,0.0,0.1,0.0,0.0,0.0,0.26,0.0,1.74
10262,0.875,0.29,1,2,30,0.84,1.0,0.0,0.03,1.13,0.94,0.0,0.06
10263,0.875,0.29,1,2,31,0.0,0.26,0.0,0.81,0.0,0.0,0.0,0.0
10264,0.875,0.29,1,2,32,1.0,0.13,0.0,0.9,1.77,1.1,0.0,0.84
10265,0.875,0.29,1,2,33,0.0,0.0,0.0,0.0,0.65,1.94,0.0,0.87
10266,0.875,0.29,1,2,34,0.0,0.65,0.0,1.84,0.0,0.0,0.0,0.06
10267,0.875,0.29,1,2,35,0.87,0.0,0.87,0.0,1.61,0.0,0.0,0.29
10268,0.875,0.29,1,2,36,0.97,0.23,0.0,0.23,0.0,0.61,0.0,0.0
10269,0.875,0.29,1,2,37,0.0,0.0,0.0,0.94,0.87,3.19,0.45,0.65
10270,0.875,0.29,1,2,38,0.0,0.13,0.1,0.0,0.0,0.06,0.0,0.0
10271,0.875,0.29,1,2,39,0.9,0.0,0.0,0.71,1.06,0.87,0.0,0.0
10272,0.875,0.29,1,2,40,0.84,0.0,0.03,0.71,0.13,1.03,0.0,1.97
10273,0.875,0.29,1,2,41,0.87,0.58,0.0,0.0,0.77,1.06,0.0,1.0
10274,0.875,0.29,1,2,42,0.0,0.68,0.0,0.32,0.0,1.23,0.0,0.0
10275,0.875,0.29,1,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.94
10276,0.875,0.29,1,3,2,0.0,0.32,0.0,0.74,1.68,0.48,0.0,1.45
10277,0.875,0.29,1,3,3,0.74,0.0,0.0,1.77,2.29,0.26,0.0,1.13
10278,0.875,0.29,1,3,4,0.26,0.0,0.03,0.39,0.71,0.58,0.0,0.39
10279,0.875,0.29,1,3,5,0.03,0.55,0.0,1.16,0.68,0.32,0.0,0.9
10280,0.875,0.29,1,3,6,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.45
10281,0.875,0.29,1,3,7,0.0,0.0,0.0,0.0,0.19,1.39,0.0,0.0
10282,0.875,0.29,1,3,8,1.0,0.0,0.58,1.19,1.94,1.58,0.0,1.74
10283,0.875,0.29,1,3,9,1.45,0.0,1.0,0.0,1.52,1.32,0.06,0.35
10284,0.875,0.29,1,3,10,0.68,0.45,0.0,1.71,2.19,0.1,0.0,0.16
10285,0.875,0.29,1,3,11,0.35,0.9,0.0,0.94,1.58,0.0,0.0,0.0
10286,0.875,0.29,1,3,12,0.0,0.87,0.0,0.0,0.87,2.87,0.0,1.0
10287,0.875,0.29,1,3,13,0.97,0.0,0.19,0.58,1.81,0.0,0.0,0.06
10288,0.875,0.29,1,3,14,0.0,0.0,0.19,0.0,1.32,1.23,0.0,0.0
10289,0.875,0.29,1,3,15,0.19,0.81,0.0,0.94,1.35,0.0,0.74,1.65
10290,0.875,0.29,1,3,16,0.58,0.0,0.87,0.87,1.03,0.0,0.0,0.0
10291,0.875,0.29,1,3,17,1.84,0.58,0.65,0.97,0.16,1.42,0.0,0.0
10292,0.875,0.29,1,3,18,0.16,0.94,0.0,0.58,1.06,2.0,0.0,1.68
10293,0.875,0.29,1,3,19,0.0,0.0,0.97,0.35,1.16,0.84,0.0,0.0
10294,0.875,0.29,1,3,20,1.26,0.65,0.68,1.0,1.42,0.16,0.0,0.0
10295,0.875,0.29,1,3,21,0.0,0.0,0.0,0.0,1.48,1.42,0.0,0.45
10296,0.875,0.29,1,3,22,0.0,0.0,0.0,0.71,1.1,1.13,0.0,0.71
10297,0.875,0.29,1,3,23,0.97,0.0,1.48,0.39,0.61,0.0,0.0,0.0
10298,0.875,0.29,1,3,24,0.0,0.71,0.0,2.0,0.0,2.68,0.0,0.74
10299,0.875,0.29,1,3,25,0.35,0.0,0.29,1.0,0.45,0.1,0.0,0.0
10300,0.875,0.29,1,3,26,0.9,0.65,0.45,0.0,0.0,0.0,0.0,0.94
10301,0.875,0.29,1,3,27,0.68,0.52,0.0,0.97,0.23,0.77,0.0,0.48
10302,0.875,0.29,1,3,28,0.84,0.0,0.52,0.16,1.48,2.45,0.0,0.26
10303,0.875,0.29,1,3,29,0.97,0.0,0.0,0.13,0.0,1.03,0.0,0.0
10304,0.875,0.29,1,3,30,0.06,0.0,1.74,0.0,0.94,0.77,0.0,0.0
10305,0.875,0.29,1,3,31,0.0,0.0,0.81,0.77,0.19,1.03,0.0,1.29
10306,0.875,0.29,1,3,32,0.0,0.23,0.0,0.81,0.0,1.87,0.0,0.0
10307,0.875,0.29,1,3,33,1.9,0.1,0.06,0.81,3.26,0.58,0.13,0.94
10308,0.875,0.29,1,3,34,0.68,0.65,0.03,1.87,1.9,0.0,0.0,0.0
10309,0.875,0.29,1,3,35,0.48,0.94,0.0,0.87,0.94,0.32,0.0,1.45
10310,0.875,0.29,1,3,36,0.87,0.0,0.0,0.0,1.0,1.06,0.0,0.0
10311,0.875,0.29,1,3,37,0.16,0.0,0.61,0.68,0.97,0.42,0.0,0.0
10312,0.875,0.29,1,3,38,1.61,0.16,0.29,1.0,0.58,0.52,0.0,0.0
10313,0.875,0.29,1,3,39,1.87,0.0,0.0,0.0,2.19,1.23,0.0,0.0
10314,0.875,0.29,1,3,40,0.0,0.0,0.0,0.0,0.48,1.39,0.0,0.84
10315,0.875,0.29,1,3,41,0.0,0.0,0.0,0.0,0.48,1.84,0.0,0.0
10316,0.875,0.29,1,3,42,0.71,0.0,1.35,0.58,0.16,0.71,0.0,0.0
10317,0.875,0.29,1,4,1,0.03,0.52,0.81,0.9,2.19,0.0,0.0,0.48
10318,0.875,0.29,1,4,2,0.0,0.0,0.16,0.9,0.97,0.71,0.0,0.23
10319,0.875,0.29,1,4,3,0.1,0.9,0.0,0.52,1.03,0.71,0.0,0.55
10320,0.875,0.29,1,4,4,0.0,0.0,0.0,0.45,2.74,0.26,0.0,0.1
10321,0.875,0.29,1,4,5,0.06,1.0,0.35,1.03,0.0,0.84,0.0,0.45
10322,0.875,0.29,1,4,6,0.26,0.1,0.0,0.0,1.45,0.0,0.0,0.81
10323,0.875,0.29,1,4,7,0.0,0.0,0.97,0.0,0.94,0.77,0.0,0.13
10324,0.875,0.29,1,4,8,0.55,0.0,1.61,0.0,0.29,0.06,0.0,0.9
10325,0.875,0.29,1,4,9,0.58,0.26,0.0,0.9,0.84,2.32,0.0,0.0
10326,0.875,0.29,1,4,10,0.0,0.26,0.0,0.9,0.19,1.42,0.0,0.0
10327,0.875,0.29,1,4,11,1.68,0.06,0.97,0.0,0.84,0.87,0.81,0.0
10328,0.875,0.29,1,4,12,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.97
10329,0.875,0.29,1,4,13,0.81,0.0,0.9,0.0,1.94,1.68,0.0,0.0
10330,0.875,0.29,1,4,14,0.19,0.0,0.0,0.9,0.84,1.87,0.0,0.0
10331,0.875,0.29,1,4,15,0.0,0.0,0.94,0.0,0.0,1.0,0.0,0.0
10332,0.875,0.29,1,4,16,0.0,0.0,0.68,0.03,2.0,1.29,0.0,0.97
10333,0.875,0.29,1,4,17,0.0,0.0,0.0,0.0,0.9,1.0,0.0,1.0
10334,0.875,0.29,1,4,18,0.74,0.87,0.0,1.13,0.71,0.94,0.0,0.0
10335,0.875,0.29,1,4,19,0.26,0.0,0.23,0.42,0.52,0.68,0.0,0.0
10336,0.875,0.29,1,4,20,0.0,0.0,0.0,0.0,1.03,0.1,0.0,0.13
10337,0.875,0.29,1,4,21,0.0,0.0,0.0,0.65,0.68,0.13,0.0,0.19
10338,0.875,0.29,1,4,22,0.55,0.1,1.23,1.13,2.26,0.52,0.0,1.0
10339,0.875,0.29,1,4,23,0.0,0.19,0.0,0.97,0.0,0.48,0.0,0.0
10340,0.875,0.29,1,4,24,0.0,0.0,0.58,0.03,1.13,1.52,0.0,1.35
10341,0.875,0.29,1,4,25,0.81,0.0,0.97,0.48,1.0,0.06,0.0,0.94
10342,0.875,0.29,1,4,26,0.0,0.0,0.19,1.84,0.94,0.0,0.0,0.0
10343,0.875,0.29,1,4,27,0.13,0.9,0.0,0.19,0.06,0.68,0.0,0.16
10344,0.875,0.29,1,4,28,0.48,0.0,1.03,0.26,0.42,0.55,0.81,0.97
10345,0.875,0.29,1,4,29,0.0,0.0,1.81,0.0,0.84,0.26,0.0,0.06
10346,0.875,0.29,1,4,30,0.0,0.16,0.35,0.94,0.0,1.52,0.0,0.84
10347,0.875,0.29,1,4,31,1.45,0.0,0.74,0.9,2.0,0.23,0.0,0.0
10348,0.875,0.29,1,4,32,0.0,0.97,0.65,0.1,0.03,1.06,0.0,0.0
10349,0.875,0.29,1,4,33,0.39,0.0,0.1,0.71,2.39,1.94,0.32,0.0
10350,0.875,0.29,1,4,34,0.0,0.0,0.71,0.65,0.0,0.68,0.0,0.0
10351,0.875,0.29,1,4,35,0.0,0.0,0.71,0.42,0.55,0.03,0.0,0.97
10352,0.875,0.29,1,4,36,0.03,0.32,0.0,0.0,0.97,1.06,0.0,0.9
10353,0.875,0.29,1,4,37,0.74,0.58,0.52,0.87,0.48,1.26,0.0,0.0
10354,0.875,0.29,1,4,38,0.0,0.0,1.0,0.0,2.23,0.32,0.97,0.29
10355,0.875,0.29,1,4,39,0.39,0.0,1.03,0.94,0.1,0.23,0.0,0.0
10356,0.875,0.29,1,5,1,0.0,0.0,0.0,1.45,0.06,0.23,0.0,0.74
10357,0.875,0.29,1,5,2,0.87,0.84,0.52,0.94,1.35,0.87,0.0,0.45
10358,0.875,0.29,1,5,3,0.26,0.06,0.0,0.61,2.68,1.32,0.03,1.19
10359,0.875,0.29,1,5,4,0.87,0.0,0.97,0.13,0.03,0.0,0.0,0.97
10360,0.875,0.29,1,5,5,0.0,0.0,0.55,0.13,0.61,1.52,0.0,1.39
10361,0.875,0.29,1,5,6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.55
10362,0.875,0.29,1,5,7,0.23,0.58,0.94,0.94,1.1,0.84,0.0,0.84
10363,0.875,0.29,1,5,8,0.58,0.0,1.0,0.0,0.35,1.06,0.0,0.9
10364,0.875,0.29,1,5,9,0.94,0.0,0.94,0.9,0.65,0.1,0.0,0.0
10365,0.875,0.29,1,5,10,1.0,0.74,0.94,0.45,2.03,0.0,0.0,1.45
10366,0.875,0.29,1,5,11,1.0,1.65,0.0,0.0,0.23,0.39,0.0,0.0
10367,0.875,0.29,1,5,12,1.0,0.0,0.0,0.13,0.29,1.1,0.0,0.13
10368,0.875,0.29,1,5,13,0.9,0.81,0.0,0.0,0.9,0.94,0.0,1.35
10369,0.875,0.29,1,5,14,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0
10370,0.875,0.29,1,5,15,0.0,0.81,0.61,0.55,0.87,0.16,0.0,0.39
10371,0.875,0.29,1,5,16,0.03,0.0,0.9,0.16,0.84,0.0,0.0,0.0
10372,0.875,0.29,1,5,17,0.0,1.03,0.0,0.0,0.68,0.77,0.0,0.0
10373,0.875,0.29,1,5,18,1.19,0.0,0.23,0.71,0.13,0.94,0.0,0.29
10374,0.875,0.29,1,5,19,0.77,0.32,0.0,0.9,0.0,0.35,0.0,0.06
10375,0.875,0.29,1,5,20,0.55,0.0,1.52,0.68,0.94,0.35,0.0,0.0
10376,0.875,0.29,1,5,21,0.61,0.13,0.68,1.81,0.19,0.16,0.03,0.0
10377,0.875,0.29,1,5,22,0.39,0.06,0.39,1.29,0.03,0.1,0.0,0.0
10378,0.875,0.29,1,5,23,0.0,0.16,0.23,1.0,0.0,1.0,1.0,0.81
